날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모
2023-03-22,17:54,수입,금융수입,미분류,KB카드입금,57800,KRW,우리닷컴통장,
2023-03-21,18:07,지출,의료/건강,운동,J피트니스,-55000,KRW,우리 SUPER주거래 통장,
2023-03-21,12:49,이체,카드대금,미분류,신한카드,-1936202,KRW,저축예금,
2023-03-21,12:48,이체,카드대금,미분류,카드대금결제,-1503942,KRW,우리닷컴통장,
2023-03-21,12:41,이체,미분류,미분류,출금 내역,-1000000,KRW,WON 통장,
2023-03-21,12:02,이체,이체,미분류,곽모씨,1000000,KRW,WON 통장,
2023-03-21,11:05,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-17000,KRW,입출금통장,
2023-03-21,10:14,이체,이체,미분류,가전제품,2341493,KRW,우리 SUPER주거래 통장,
2023-03-21,8:50,지출,카페/간식,커피/음료,스타벅스　코리아,-5200,KRW,우리 SUPER주거래 통장,
2023-03-21,3:23,지출,주거/통신,휴대폰,휴대폰요금(KT),-48990,KRW,WON 통장,
2023-03-20,17:36,지출,술/유흥,맥주/호프,피맥,-49900,KRW,우리 SUPER주거래 통장,
2023-03-20,9:55,이체,이체,미분류,네이버페이결제,-40000,KRW,저축예금,
2023-03-20,9:48,이체,이체,미분류,네이버페이결제,-52500,KRW,입출금통장,
2023-03-19,23:15,수입,기타수입,미분류,쿠팡(쿠페이),5500,KRW,입출금통장,
2023-03-19,22:59,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-6200,KRW,입출금통장,
2023-03-19,22:57,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-5500,KRW,입출금통장,
2023-03-19,13:24,수입,금융수입,미분류,예금결산이자,256,KRW,WON 통장,
2023-03-19,10:08,수입,금융수입,미분류,예금결산이자,514,KRW,우리 SUPER주거래 통장,
2023-03-19,6:48,이체,미분류,미분류,입금 내역,2,KRW,KB마이핏통장,
2023-03-18,20:59,이체,이체,미분류,차모모,50000,KRW,입출금통장,
2023-03-18,20:39,지출,식비,치킨,외계인방앗간 길동점,-17450,KRW,입출금통장,
2023-03-18,20:37,지출,생활,생필품,주식회사 아성다이소,-1000,KRW,입출금통장,
2023-03-18,20:14,지출,교육/학습,학습교재,한국체육대학교,-1000,KRW,입출금통장,
2023-03-18,14:08,지출,패션/쇼핑,패션,사랑아이（ｉ）여,-31800,KRW,우리 SUPER주거래 통장,
2023-03-18,12:12,이체,미분류,미분류,출금 내역,-3000000,KRW,WON 통장,
2023-03-18,12:11,이체,이체,미분류,네이버페이결제,-9185,KRW,입출금통장,
2023-03-16,23:07,수입,기타수입,미분류,쿠팡(쿠페이),17000,KRW,입출금통장,
2023-03-16,10:47,수입,기타수입,미분류,롯데카드환불,1359,KRW,저축예금,
2023-03-15,18:15,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-26870,KRW,입출금통장,
2023-03-15,17:26,지출,금융,보험,한화03070,-31000,KRW,WON 통장,
2023-03-15,17:26,지출,금융,보험,한화03057,-29500,KRW,WON 통장,
2023-03-15,8:27,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-6900,KRW,입출금통장,
2023-03-15,3:28,지출,금융,보험,흥화03010,-133525,KRW,WON 통장,
2023-03-14,18:04,이체,이체,미분류,네이버페이결제,-40000,KRW,저축예금,
2023-03-14,17:23,이체,이체,미분류,네이버페이결제,-69316,KRW,저축예금,
2023-03-14,11:24,이체,이체,미분류,최모씨,48000,KRW,저축예금,
2023-03-13,21:25,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-8900,KRW,입출금통장,
2023-03-13,20:45,수입,기타수입,미분류,쿠팡(쿠페이),12500,KRW,입출금통장,
2023-03-13,20:27,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-23200,KRW,입출금통장,
2023-03-13,20:25,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-12500,KRW,입출금통장,
2023-03-13,20:15,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-5400,KRW,입출금통장,
2023-03-13,19:24,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-32000,KRW,입출금통장,
2023-03-13,17:43,지출,생활,가구/가전,(주)롯데하이마트,-1957500,KRW,입출금통장,
2023-03-12,18:19,이체,이체,미분류,차모모,1000000,KRW,WON 통장,
2023-03-12,18:11,지출,카페/간식,커피/음료,아페너,-3500,KRW,입출금통장,
2023-03-12,15:58,지출,생활,마트,(주)올스타마트천호,-53550,KRW,입출금통장,
2023-03-12,15:52,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-13660,KRW,입출금통장,
2023-03-12,14:59,지출,자동차,정비/수리,프리미어모터스 (주),-500000,KRW,입출금통장,
2023-03-12,8:15,이체,카드대금,미분류,롯데카드（주）,-7900,KRW,저축예금,
2023-03-12,7:39,지출,패션/쇼핑,패션,주식회사 에이피,-587000,KRW,우리 SUPER주거래 통장,
2023-03-11,21:49,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-17000,KRW,입출금통장,
2023-03-11,21:32,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-5000,KRW,입출금통장,
2023-03-10,13:03,수입,금융수입,미분류,카카오뱅크 캐시백지급,9671,KRW,입출금통장,
2023-03-10,9:04,이체,이체,미분류,카카오페이,-10000,KRW,입출금통장,
2023-03-09,8:31,이체,이체,미분류,쿠팡,-14900,KRW,WON 통장,
2023-03-07,3:26,지출,금융,보험,교보０１２０３,-9830,KRW,WON 통장,
2023-03-06,21:47,이체,이체,미분류,카카오페이,-220000,KRW,입출금통장,
2023-03-06,21:26,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-12400,KRW,입출금통장,
2023-03-06,21:07,지출,온라인쇼핑,인터넷쇼핑,11번가-SK PAY,-5060,KRW,입출금통장,
2023-03-06,20:51,지출,온라인쇼핑,결제/충전,네이버페이결제,-16200,KRW,WON 통장,
2023-03-06,19:11,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-15900,KRW,입출금통장,
2023-03-06,15:06,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-14790,KRW,입출금통장,
2023-03-06,14:50,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-11400,KRW,입출금통장,
2023-03-05,14:53,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-10840,KRW,입출금통장,
2023-03-05,14:49,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-18400,KRW,입출금통장,
2023-03-05,13:47,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-7890,KRW,입출금통장,
2023-03-05,11:07,이체,이체,미분류,이순철,-6000,KRW,입출금통장,
2023-03-05,8:14,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-7800,KRW,입출금통장,
2023-03-04,18:07,지출,교통,대중교통,신한체크교통,-41050,KRW,저축예금,
2023-03-04,12:56,지출,경조/선물,선물,우정사업본부(우체국),-11640,KRW,입출금통장,
2023-03-03,18:39,이체,카드대금,미분류,롯데카드(주),-765667,KRW,저축예금,
2023-03-03,11:37,이체,카드대금,미분류,카드대금결제,-405375,KRW,우리닷컴통장,
2023-03-02,18:38,이체,카드대금,미분류,롯데카드(주),-1134697,KRW,저축예금,
2023-03-02,18:13,이체,카드대금,미분류,KB카드출금,-3183,KRW,우리닷컴통장,
2023-03-01,16:15,지출,식비,식재료,금수축산,-13800,KRW,입출금통장,
2023-03-01,16:13,지출,생활,마트,(주)올스타마트천호,-3980,KRW,입출금통장,
2023-02-28,18:57,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-8170,KRW,입출금통장,
2023-02-28,18:42,이체,이체,미분류,안모씨,2000000,KRW,입출금통장,
2023-02-28,16:05,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-2520,KRW,입출금통장,
2023-02-28,15:55,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-12500,KRW,입출금통장,
2023-02-28,11:20,이체,이체,미분류,쿠팡,-2900,KRW,WON 통장,
2023-02-28,8:00,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-18990,KRW,입출금통장,
2023-02-28,7:54,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-3260,KRW,입출금통장,
2023-02-28,7:51,수입,기타수입,미분류,쿠팡(쿠페이),21900,KRW,입출금통장,
2023-02-28,7:39,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-18000,KRW,입출금통장,
2023-02-28,7:38,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-21900,KRW,입출금통장,
2023-02-28,6:51,지출,온라인쇼핑,서비스구독,넷플릭스서비시스,-17000,KRW,입출금통장,
2023-02-28,4:09,이체,미분류,미분류,입금 내역,20000,KRW,주택청약종합저축,
2023-02-27,19:00,지출,패션/쇼핑,아울렛/몰,엔씨송파점,-5000,KRW,입출금통장,
2023-02-27,10:14,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-27600,KRW,입출금통장,
2023-02-26,7:21,지출,생활,편의점,미니스톱 천호역,-4850,KRW,입출금통장,
2023-02-26,7:20,수입,금융수입,미분류,입출금통장 이자,41,KRW,입출금통장,
2023-02-26,5:51,수입,금융수입,미분류,입출금통장 이자,119,KRW,입출금통장,
2023-02-25,19:26,지출,금융,보험,AIA02 089,-38551,KRW,저축예금,
2023-02-25,17:02,지출,금융,이자/대출,현대캐피탈,-369592,KRW,WON 통장,
2023-02-25,3:42,지출,금융,보험,ＫＢ손052 02,-30587,KRW,WON 통장,
2023-02-25,2:57,이체,카드대금,미분류,우리카드결제대금,-4650,KRW,WON 통장,
2023-02-24,17:41,지출,술/유흥,요리주점,광안리,-18000,KRW,입출금통장,
2023-02-23,19:51,지출,주거/통신,전기세,한전(안모씨),-45490,KRW,입출금통장,
2023-02-23,13:18,지출,생활,마트,(주)빅마트,-2750,KRW,입출금통장,
2023-02-23,11:13,이체,카드대금,미분류,신한카드,-2674660,KRW,저축예금,
2023-02-21,9:09,수입,급여,미분류,급여,2337293,KRW,저축예금,
2023-02-21,3:27,지출,주거/통신,휴대폰,휴대폰요금(KT),-78570,KRW,WON 통장,
2023-02-20,20:03,이체,이체,미분류,쿠팡,-8570,KRW,WON 통장,
2023-02-20,18:44,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-8530,KRW,입출금통장,
2023-02-20,15:43,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-10600,KRW,입출금통장,
2023-02-19,12:27,지출,온라인쇼핑,결제/충전,네이버페이결제,-40000,KRW,WON 통장,
2023-02-19,10:54,수입,금융수입,미분류,예금결산이자,766,KRW,우리 SUPER주거래 통장,
2023-02-18,22:33,지출,자동차,주차,맑은물관리사업소,-12780,KRW,입출금통장,
2023-02-18,19:11,이체,보험,미분류,현대해상,390000,KRW,WON 통장,
2023-02-18,15:13,이체,이체,미분류,차모모,50000,KRW,입출금통장,
2023-02-18,13:06,이체,이체,미분류,네이버페이결제,-908,KRW,입출금통장,
2023-02-17,13:24,지출,카페/간식,커피/음료,일룸_비인증_일반,-191750,KRW,LOCA 롯데카드,
2023-02-16,17:57,지출,온라인쇼핑,결제/충전,네이버페이결제,-30000,KRW,WON 통장,
2023-02-16,14:54,이체,대출,미분류,상명대산단,456000,KRW,저축예금,
2023-02-15,21:55,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-7740,KRW,입출금통장,
2023-02-15,18:27,지출,생활,마트,(주)올스타마트천호,-4590,KRW,입출금통장,
2023-02-15,17:27,지출,금융,보험,한화02069,-31000,KRW,WON 통장,
2023-02-15,17:27,지출,금융,보험,한화02056,-29500,KRW,WON 통장,
2023-02-15,3:27,지출,금융,보험,흥화02009,-133525,KRW,WON 통장,
2023-02-13,21:49,이체,이체,미분류,네이버페이결제,-20000,KRW,입출금통장,
2023-02-13,21:11,이체,이체,미분류,간편이체(안모씨),-120000,KRW,입출금통장,
2023-02-13,21:05,이체,이체,미분류,안모씨,1650000,KRW,입출금통장,
2023-02-13,18:29,지출,식비,고기,주식회사가든파이브,-600,KRW,입출금통장,
2023-02-13,17:43,지출,생활,가구/가전,롯데하이마트,-936500,KRW,토스페이,
2023-02-13,17:43,지출,패션/쇼핑,패션,LG전자 베스트샵_다날,-500000,KRW,토스페이,
2023-02-13,17:42,지출,생활,가구/가전,롯데하이마트,-573333,KRW,토스페이,
2023-02-12,21:39,지출,자동차,주차,정광미(짱주차,-75000,KRW,저축예금,
2023-02-12,4:39,이체,미분류,미분류,입금 내역,10,KRW,우리닷컴통장,
2023-02-11,18:41,지출,주거/통신,,안모씨,-1020000,KRW,입출금통장,
2023-02-10,13:11,수입,금융수입,미분류,카카오뱅크 캐시백지급,2258,KRW,입출금통장,
2023-02-09,11:22,수입,금융수입,미분류,스마일캐시송금,171949,KRW,저축예금,
2023-02-08,22:11,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-41680,KRW,입출금통장,
2023-02-07,18:13,지출,교통,대중교통,신한체크교통,-26200,KRW,저축예금,
2023-02-07,13:13,이체,이체,미분류,네이버페이결제,-10000,KRW,입출금통장,
2023-02-07,3:34,지출,금융,보험,교보０１１０２,-9830,KRW,WON 통장,
2023-02-06,17:17,지출,생활,마트,(주)올스타마트천호,-31700,KRW,입출금통장,
2023-02-06,16:55,지출,패션/쇼핑,패션,에이블리,-36630,KRW,입출금통장,
2023-02-05,21:31,지출,온라인쇼핑,인터넷쇼핑,(주)디지털포토,-6620,KRW,저축예금,
2023-02-05,19:37,이체,이체,미분류,네이버페이결제,-10000,KRW,입출금통장,
2023-02-05,13:39,이체,이체,미분류,카카오페이,-12000,KRW,저축예금,
2023-02-05,12:14,지출,카페/간식,디저트/떡,밀키밍키,-2000,KRW,입출금통장,
2023-02-05,12:13,지출,카페/간식,디저트/떡,밀키밍키,-1000,KRW,입출금통장,
2023-02-05,12:02,지출,의료/건강,치과,연세은혜치과,-39200,KRW,입출금통장,
2023-02-05,8:35,지출,온라인쇼핑,결제/충전,네이버페이결제,-50000,KRW,WON 통장,
2023-02-04,21:05,지출,주거/통신,전기세,한전(안모씨),-51990,KRW,입출금통장,
2023-02-04,15:34,이체,이체,미분류,네이버페이결제,-10000,KRW,입출금통장,
2023-02-04,13:58,이체,이체,미분류,최모씨,64000,KRW,저축예금,
2023-02-03,23:04,이체,이체,미분류,간편이체(안모씨),-240000,KRW,입출금통장,
2023-02-03,23:02,이체,이체,미분류,간편이체(안모씨),-240000,KRW,입출금통장,
2023-02-03,20:16,이체,카드대금,미분류,롯데카드(주),-1762202,KRW,저축예금,
2023-02-03,15:09,이체,카드대금,미분류,카드대금결제,-2846493,KRW,우리닷컴통장,
2023-02-03,7:53,지출,생활,편의점,지에스25 천호아이페,-1900,KRW,입출금통장,
2023-02-03,7:23,이체,이체,미분류,안모씨,140000,KRW,입출금통장,
2023-02-02,22:05,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-136890,KRW,입출금통장,
2023-02-02,18:41,지출,카페/간식,아이스크림/빙수,아이스크림 할인점,-13500,KRW,입출금통장,
2023-02-02,18:27,지출,의료/건강,소아과,천호아이파크애비뉴,-1000,KRW,입출금통장,
2023-02-02,18:22,지출,생활,마트,롯데슈퍼 천호중앙점,-23650,KRW,입출금통장,
2023-02-02,18:09,지출,생활,생필품,주식회사 아성다이소,-2000,KRW,입출금통장,
2023-02-02,17:42,지출,자동차,주차,아마노코리아㈜ 인천,-500,KRW,입출금통장,
2023-02-02,17:34,지출,카페/간식,베이커리,엠브이엠,-990000,KRW,입출금통장,
2023-02-02,17:34,이체,이체,미분류,안모씨,2000000,KRW,입출금통장,
2023-02-02,12:54,지출,온라인쇼핑,결제/충전,네이버페이결제,-40000,KRW,WON 통장,
2023-02-01,20:54,이체,이체,미분류,쿠팡,-9640,KRW,WON 통장,
2023-02-01,16:42,이체,이체,미분류,네이버페이결제,-20000,KRW,입출금통장,
2023-02-01,12:11,지출,생활,편의점,세븐일레븐 길동프리,-1500,KRW,입출금통장,
2023-01-31,21:29,지출,온라인쇼핑,서비스구독,넷플릭스서비시스,-14500,KRW,입출금통장,
2023-01-31,17:03,지출,금융,보험,70155810052,-50900,KRW,저축예금,
2023-01-31,16:26,지출,생활,마트,롯데마트 제타플렉스,-52140,KRW,입출금통장,
2023-01-31,15:56,지출,패션/쇼핑,백화점,롯데쇼핑(주)보틀벙커 제타플렉스,-179700,KRW,카카오(체크),
2023-01-31,9:32,이체,이체,미분류,쿠팡,-2900,KRW,WON 통장,
2023-01-30,17:15,지출,패션/쇼핑,백화점,롯데 프리미엄 푸드,-54230,KRW,입출금통장,
2023-01-30,9:11,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-4610,KRW,입출금통장,
2023-01-29,17:38,지출,온라인쇼핑,인터넷쇼핑,(주)디지털포토,-48440,KRW,저축예금,
2023-01-29,17:00,이체,이체,미분류,네이버페이결제,-150000,KRW,입출금통장,
2023-01-29,9:29,이체,이체,미분류,네이버페이결제,-3339,KRW,입출금통장,
2023-01-29,9:15,수입,기타수입,미분류,국민카드5738,1,KRW,우리닷컴통장,
2023-01-29,9:03,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-57498,KRW,LOCA 롯데카드,
2023-01-29,8:01,수입,금융수입,미분류,입출금통장 이자,89,KRW,입출금통장,
2023-01-29,8:00,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-6570,KRW,입출금통장,
2023-01-29,6:42,수입,금융수입,미분류,입출금통장 이자,131,KRW,입출금통장,
2023-01-28,23:43,수입,기타수입,미분류,쿠팡(쿠페이),28670,KRW,입출금통장,
2023-01-28,23:25,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-28670,KRW,입출금통장,
2023-01-28,20:40,지출,술/유흥,요리주점,광안리,-10000,KRW,입출금통장,
2023-01-28,20:39,지출,식비,치킨,맛남치킨,-12000,KRW,입출금통장,
2023-01-28,20:15,이체,이체,미분류,카카오페이,-374794,KRW,저축예금,
2023-01-28,17:43,지출,카페/간식,베이커리,파리크라상키친올림,-3700,KRW,입출금통장,
2023-01-28,17:03,지출,생활,생필품,주식회사 아성다이소,-2000,KRW,입출금통장,
2023-01-28,14:34,수입,금융수입,미분류,신한카드캐시백,600000,KRW,저축예금,
2023-01-28,14:34,수입,금융수입,미분류,신한카드캐시백,280000,KRW,저축예금,
2023-01-28,14:34,수입,금융수입,미분류,신한카드캐시백,160000,KRW,저축예금,
2023-01-27,18:05,지출,식비,한식,（주）지에스푸드,-7500,KRW,WON 통장,
2023-01-27,9:37,수입,기타수입,미분류,쿠팡(쿠페이),4500,KRW,입출금통장,
2023-01-27,7:09,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-13700,KRW,입출금통장,
2023-01-27,3:23,이체,미분류,미분류,입금 내역,20000,KRW,주택청약종합저축,
2023-01-27,2:28,이체,이체,미분류,카카오페이,-10000,KRW,저축예금,
2023-01-26,23:06,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-12400,KRW,입출금통장,
2023-01-26,23:01,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-7800,KRW,입출금통장,
2023-01-26,21:07,지출,온라인쇼핑,결제/충전,네이버페이결제,-20000,KRW,WON 통장,
2023-01-26,21:01,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-104183,KRW,하나 주거래,
2023-01-26,20:49,지출,자동차,주차,사진관８０８１,-210000,KRW,WON 통장,
2023-01-26,7:48,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-6900,KRW,입출금통장,
2023-01-26,5:57,지출,온라인쇼핑,인터넷쇼핑,(PG)이니시스,-61740,KRW,카카오(체크),
2023-01-26,5:40,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-16650,KRW,입출금통장,
2023-01-26,5:38,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-4270,KRW,입출금통장,
2023-01-25,19:28,지출,금융,보험,AIA01 088,-38551,KRW,저축예금,
2023-01-25,16:58,지출,금융,이자/대출,현대캐피탈,-369592,KRW,WON 통장,
2023-01-25,3:29,지출,금융,보험,ＫＢ손051 01,-30587,KRW,WON 통장,
2023-01-24,17:57,이체,이체,미분류,카카오페이,-10000,KRW,저축예금,
2023-01-24,17:56,이체,이체,미분류,카카오페이,-10000,KRW,저축예금,
2023-01-24,10:40,이체,카드대금,미분류,신한카드,-2936400,KRW,저축예금,
2023-01-24,8:23,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-38107,KRW,입출금통장,
2023-01-24,8:02,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-4500,KRW,입출금통장,
2023-01-23,22:29,지출,온라인쇼핑,인터넷쇼핑,(PG)이니시스,-138100,KRW,토스페이,
2023-01-23,22:23,지출,온라인쇼핑,인터넷쇼핑,11번가,106400,KRW,토스페이,
2023-01-23,22:19,지출,온라인쇼핑,인터넷쇼핑,11번가,-106400,KRW,토스페이,
2023-01-22,21:50,지출,온라인쇼핑,결제/충전,네이버페이결제,-10000,KRW,WON 통장,
2023-01-22,14:49,지출,온라인쇼핑,인터넷쇼핑,주식회사 카카오페이,-61540,KRW,토스페이,
2023-01-21,8:01,이체,이체,미분류,최모씨,2341493,KRW,저축예금,
2023-01-21,3:16,지출,주거/통신,휴대폰,휴대폰요금(KT),-78570,KRW,WON 통장,
2023-01-20,22:57,이체,이체,미분류,네이버페이결제,-62756,KRW,입출금통장,
2023-01-20,22:36,이체,이체,미분류,네이버페이결제,-7700,KRW,입출금통장,
2023-01-20,12:18,지출,의료/건강,산부인과,사랑아이 (i) 여성의원,-8600,KRW,토스페이,
2023-01-20,10:57,이체,이체,미분류,최모씨,1000000,KRW,저축예금,
2023-01-20,10:03,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-22900,KRW,토스페이,
2023-01-20,8:59,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-48313,KRW,하나 주거래,
2023-01-19,22:26,지출,생활,편의점,씨유 천호우남역점,-4750,KRW,입출금통장,
2023-01-19,20:50,지출,식비,한식,요란한부엌,-148000,KRW,토스페이,
2023-01-19,17:52,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-9970,KRW,입출금통장,
2023-01-19,14:07,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-12700,KRW,입출금통장,
2023-01-19,12:32,이체,이체,미분류,카카오페이,-10000,KRW,저축예금,
2023-01-19,11:24,이체,보험,미분류,현대해상,990000,KRW,WON 통장,
2023-01-19,11:12,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-286090,KRW,토스페이,
2023-01-19,8:15,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-9520,KRW,입출금통장,
2023-01-18,13:10,이체,이체,미분류,네이버페이결제,-10900,KRW,입출금통장,
2023-01-17,22:18,수입,기타수입,미분류,쿠팡(쿠페이),8700,KRW,입출금통장,
2023-01-17,22:18,수입,기타수입,미분류,쿠팡(쿠페이),24900,KRW,입출금통장,
2023-01-17,21:44,이체,이체,미분류,네이버페이결제,-16100,KRW,입출금통장,
2023-01-17,19:32,지출,의료/건강,안과,김안과의원,-334000,KRW,하나 주거래,
2023-01-17,19:24,지출,생활,편의점,지에스25(GS25) 천호,-4000,KRW,입출금통장,
2023-01-17,18:17,수입,기타수입,미분류,쿠팡(쿠페이),23700,KRW,입출금통장,
2023-01-17,17:27,지출,금융,보험,한화01068,-31000,KRW,WON 통장,
2023-01-17,17:27,지출,금융,보험,한화01055,-29500,KRW,WON 통장,
2023-01-17,14:02,이체,이체,미분류,네이버페이결제,-23773,KRW,입출금통장,
2023-01-17,14:01,이체,투자,미분류,Nrjhd,1,KRW,입출금통장,
2023-01-17,13:24,지출,카페/간식,커피/음료,일룸_비인증_일반,-191750,KRW,LOCA 롯데카드,
2023-01-17,11:11,수입,기타수입,미분류,쿠팡(쿠페이),37710,KRW,입출금통장,
2023-01-17,10:52,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-8700,KRW,입출금통장,
2023-01-17,10:51,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-24900,KRW,입출금통장,
2023-01-17,9:48,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-37710,KRW,입출금통장,
2023-01-17,3:29,지출,금융,보험,흥화01008,-133525,KRW,WON 통장,
2023-01-16,20:22,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-17650,KRW,입출금통장,
2023-01-16,15:39,지출,카페/간식,아이스크림/빙수,배스킨라빈스 숙대점,-19800,KRW,하나 주거래,
2023-01-16,14:08,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-15600,KRW,입출금통장,
2023-01-16,13:57,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-20700,KRW,입출금통장,
2023-01-16,10:51,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-23000,KRW,입출금통장,
2023-01-16,10:06,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-7700,KRW,하나 주거래,
2023-01-16,10:03,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-31010,KRW,하나 주거래,
2023-01-16,9:58,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-7750,KRW,입출금통장,
2023-01-15,23:47,수입,기타수입,미분류,쿠팡(쿠페이),18700,KRW,입출금통장,
2023-01-15,23:40,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-22280,KRW,입출금통장,
2023-01-15,23:30,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-18700,KRW,입출금통장,
2023-01-15,23:06,수입,기타수입,미분류,쿠팡(쿠페이),18600,KRW,입출금통장,
2023-01-15,22:38,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-23700,KRW,입출금통장,
2023-01-15,17:11,지출,온라인쇼핑,인터넷쇼핑,KCP(결제대행),-1421,KRW,하나 주거래,
2023-01-15,11:43,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-15400,KRW,입출금통장,
2023-01-15,9:24,지출,온라인쇼핑,인터넷쇼핑,옥션,-10000,KRW,하나 주거래,
2023-01-15,8:49,수입,금융수입,미분류,예금결산이자,216,KRW,우리 SUPER주거래 통장,
2023-01-15,7:57,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-18600,KRW,입출금통장,
2023-01-15,7:53,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-9800,KRW,하나 주거래,
2023-01-14,20:09,지출,교육/학습,학습교재,한국체육대학교,-750,KRW,입출금통장,
2023-01-14,17:57,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-10880,KRW,하나 주거래,
2023-01-14,14:12,이체,이체,미분류,차모모,50000,KRW,입출금통장,
2023-01-14,13:25,지출,식비,한식,씰리침대 기흥점,-110000,KRW,하나 주거래,
2023-01-13,22:08,지출,온라인쇼핑,인터넷쇼핑,인터넷상거래,-165500,KRW,토스페이,
2023-01-13,21:47,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-24900,KRW,입출금통장,
2023-01-13,19:05,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-9065,KRW,하나 주거래,
2023-01-13,17:43,지출,생활,가구/가전,롯데하이마트,-936500,KRW,토스페이,
2023-01-13,17:43,지출,패션/쇼핑,패션,LG전자 베스트샵_다날,-500000,KRW,토스페이,
